id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
0	word_000.png	115	199	419	297	Kochan	Mkam	0.000000	0.319546	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
1	word_001.png	444	201	861	306	Bronisławie	/3/0v2cs'e/	0.000000	0.131848	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
2	word_002.png	56	291	385	393	Ośmielam	0;vv Yam	0.000000	0.365626	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
3	word_003.png	382	295	509	384	się	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
4	word_004.png	515	306	705	380	prosić	7U7	0.000000	0.388364	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
5	word_005.png	720	291	823	370	Cię	C;s	0.000000	0.140051	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
6	word_006.png	850	295	1098	376	najuprzejmiej	Avu ~v2e]	0.000000	0.115115	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
7	word_007.png	53	399	231	455	o	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
8	word_008.png	231	400	312	451	o	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
9	word_009.png	325	380	688	461	następującą	ma+{e"Ly	0.000000	0.089673	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
10	word_010.png	731	376	1036	466	przysługę	ny2~~	0.000000	0.191348	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
11	word_011.png	60	455	353	536	Wróciłem	YYcv' 4ew	0.000000	0.311942	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
12	word_012.png	370	478	442	526	z	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
13	word_013.png	478	449	884	545	Zakopanego	Hclf auea	0.000000	0.127598	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
14	word_014.png	893	466	981	536	na	44 } {	0.000000	0.085170	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
15	word_015.png	996	472	1098	519	wio	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
16	word_016.png	49	558	180	632	snę	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
17	word_017.png	164	538	241	615	i	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
18	word_018.png	263	547	400	624	nie	427'	0.000000	0.339133	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
19	word_019.png	431	530	791	620	zmieniłem	Rvv? 0117 7 evv	0.000000	0.476524	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
20	word_020.png	812	534	1000	622	dotąd	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
21	word_021.png	1015	558	1098	624	swe	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
22	word_022.png	38	649	152	703	go	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
23	word_023.png	164	634	598	696	zagranicznego	2aavann c2 Lr0/	0.000000	0.075932	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
24	word_024.png	619	609	931	699	paszportu	paa/20~	0.000000	0.142678	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
25	word_025.png	966	635	1066	686	na	4a	0.000000	0.195460	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
26	word_026.png	66	701	353	780	krajowy	'LC} Jcva]	0.000000	0.336229	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
27	word_027.png	391	688	622	784	który	4w	0.000000	0.078756	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
28	word_028.png	635	696	791	776	leży	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
29	word_029.png	791	709	870	761	w	6	0.000000	0.199077	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
30	word_030.png	884	690	1090	771	biurze	Lnre	0.000000	0.199758	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
31	word_031.png	53	784	545	857	gubernialnem	Cuhcvvlucrn	0.000000	0.062278	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
32	word_032.png	579	801	666	865	w	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
33	word_033.png	669	775	951	861	Kielcach	Jcacl	0.000000	0.381364	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski1.jpg
